,name,url,price_rate,price_rate_type,total_price,room_and_property_type,min_nights,max_nights,latitude,longitude,monthly_price_factor,weekly_price_factor,room_type,person_capacity
47,z Светлая квартира в историческом центре Барселоны,https://www.airbnb.com/rooms/42345165,2299,monthly,2562,Entire apartment,1,,41.37269,2.16946,0.0,0.0,entire_home,6
48,BADAROSA House10min to BARCELONA City&NearTo BEACH,https://www.airbnb.com/rooms/29277543,2246,monthly,2564,Entire guesthouse,1,,41.44437,2.24001,0.69,0.95,entire_home,7
49,Close to Garraf beach and train station · Garden,https://www.airbnb.com/rooms/36870186,2274,monthly,2564,Entire guest suite,2,,41.25414,1.9021,0.8,0.9,entire_home,2
50,Fantastic Borne area private terrace,https://www.airbnb.com/rooms/39067148,2265,monthly,2567,Entire guest suite,5,,41.38488,2.18493,0.85,0.95,entire_home,4
51,Amazing_2Bed1Bath_OldTown_Balcony_Views,https://www.airbnb.com/rooms/34193177,2265,monthly,2567,Entire guest suite,5,,41.38839,2.18105,0.85,0.95,entire_home,5
52,Cozy flat near the beach and Park del Forum,https://www.airbnb.com/rooms/18532247,2279,monthly,2570,Entire apartment,3,,41.41685,2.21118,0.9,0.95,entire_home,5
53,3rm CLOSE TO THE MARKET!!! GOTHIC! HAPPY GUESTS!!!,https://www.airbnb.com/rooms/30672507,2257,monthly,2571,Entire apartment,1,,41.37883,2.17947,0.0,0.0,entire_home,5
54,2rm GOTHIC! GREAT LOCATION & HAPPY GUESTS OLD TOWN,https://www.airbnb.com/rooms/30366873,2257,monthly,2571,Entire apartment,1,,41.38087,2.17966,0.0,0.0,entire_home,5
55,mr5 APRIL IN BARCELONA GOTHIC QUARTER OLD TOWN mr,https://www.airbnb.com/rooms/31083859,2257,monthly,2571,Entire apartment,1,,41.37881,2.18064,0.0,0.0,entire_home,5
56,mr2  GOTHIC QUARTER!! HAPPY GUESTS!! BEST PRICE!!!,https://www.airbnb.com/rooms/7991918,2257,monthly,2571,Entire apartment,1,,41.37955,2.18126,1.0,1.0,entire_home,5
57,1rm BEST PRICE GOTHIC HAPPY GUESTS IN THE OLD TOWN,https://www.airbnb.com/rooms/10781555,2257,monthly,2571,Entire apartment,1,,41.38035,2.18057,0.0,0.0,entire_home,5
58,mr1 BEST PRICE! GOTHIC HAPPY GUESTS!,https://www.airbnb.com/rooms/9312803,2257,monthly,2571,Entire apartment,3,,41.38068,2.1799,0.0,0.0,entire_home,5
59,"mr4 MAY IN BARCELONA, GOTHIC QUARTER OLD TOWN!!!!",https://www.airbnb.com/rooms/33217965,2257,monthly,2571,Entire apartment,1,,41.38076,2.17933,0.0,0.0,entire_home,5
